0.2801349,-0.10637048,-0.98751567,-0.99801432,-0.99219012,-0.56349958,0.84985145,0.83839767,-0.99998663,-0.99982273,STANDING
0.27773106,-0.10918803,-0.99322197,-0.99790305,-0.99649182,-0.57509103,0.84715408,0.84722607,-0.99998657,-0.99994398,STANDING
0.27556818,-0.11142918,-0.9905223,-0.99820522,-0.99719303,-0.57334183,0.84715408,0.84750921,-0.9999879,-0.99995659,STANDING
0.27756171,-0.10787724,-0.99431129,-0.99836517,-0.99559481,-0.57295816,0.85161294,0.84750921,-0.99998932,-0.99994167,STANDING
0.27715238,-0.10660117,-0.98995727,-0.99829082,-0.99670045,-0.57295816,0.84968627,0.84986038,-0.99998837,-0.99994895,STANDING
0.2756763,-0.11080122,-0.99009076,-0.99833345,-0.99448451,-0.57528783,0.84968627,0.84137235,-0.99998832,-0.99990737,STANDING
0.2792002,-0.10916135,-0.98730784,-0.99886852,-0.98963739,-0.56780337,0.85001518,0.84137235,-0.99999178,-0.99983682,STANDING
0.28171549,-0.10287513,-0.98848901,-0.99867433,-0.99328718,-0.56386922,0.85252893,0.84726168,-0.99998971,-0.999845,STANDING
0.27899267,-0.10659617,-0.98606983,-0.99805916,-0.99501788,-0.56386922,0.85044026,0.84156459,-0.9999899,-0.99988911,STANDING
0.27573444,-0.10677578,-0.99366888,-0.99940654,-0.99358295,-0.57586911,0.85044026,0.84156459,-0.9999964,-0.99990523,STANDING
0.14450396,0.062769317,-0.18193654,-0.90110019,-0.40059935,0.042098681,0.71647623,0.80898559,-0.99147358,-0.81428623,SITTING
0.28725164,-0.14597431,-0.89160489,-0.98441781,-0.93336072,-0.49953681,0.82636555,0.80898559,-0.99976274,-0.99557478,SITTING
0.2799976,-0.10572355,-0.94035041,-0.99309238,-0.9806691,-0.56525476,0.84772493,0.83760928,-0.99994266,-0.99957973,SITTING
0.22184689,-0.12361242,-0.749418,-0.87868152,-0.70070978,-0.31840187,0.50346078,0.5684366,-0.98152605,-0.91395505,SITTING
-0.041701306,0.025551778,-0.58653735,-0.77411817,-0.43873576,-0.21299426,0.50346078,0.5684366,-0.94944907,-0.82900296,SITTING
0.013903671,0.016242945,-0.57274619,-0.80621297,-0.57939359,-0.21299426,0.56631576,0.80528959,-0.9669935,-0.91117207,SITTING
0.30368927,-0.15085028,-0.83867155,-0.96200594,-0.93719466,-0.43888293,0.80103579,0.80528959,-0.99873538,-0.99509977,SITTING
0.29075969,-0.11673889,-0.96384053,-0.9776306,-0.96225396,-0.57174232,0.84280757,0.81998135,-0.99961334,-0.99874668,SITTING
0.27090823,-0.10652245,-0.9931787,-0.993878,-0.99278814,-0.57174232,0.84280757,0.84887263,-0.99994625,-0.99988966,SITTING
0.2795534,-0.11051668,-0.99578152,-0.99628687,-0.99903649,-0.57008942,0.85061461,0.84887263,-0.99997514,-0.9999736,SITTING
0.27635864,-0.10803259,-0.99454385,-0.99623837,-0.99540731,-0.57008942,0.85025781,0.84248372,-0.9999714,-0.99991549,SITTING
0.23715407,-0.12283791,-0.86619341,-0.98017878,-0.96609671,-0.51927086,0.81349001,0.82462455,-0.99938522,-0.9987982,SITTING
0.2731084,-0.10947182,-0.93506515,-0.99249787,-0.98958434,-0.51927086,0.83314308,0.84388289,-0.99991443,-0.99983342,SITTING
0.28150539,-0.11139287,-0.98433022,-0.99597751,-0.99028357,-0.56850461,0.84530068,0.84388289,-0.99996763,-0.99982754,SITTING
0.27843225,-0.10797029,-0.98456278,-0.99505023,-0.99261705,-0.5647431,0.84530068,0.83996554,-0.99996049,-0.99986317,SITTING
0.2733796,-0.10839283,-0.98176748,-0.99570639,-0.99486368,-0.56413064,0.84833198,0.83996554,-0.99996753,-0.99989442,SITTING
0.27905615,-0.11281565,-0.97044631,-0.99481764,-0.99024636,-0.56413064,0.84833198,0.83576201,-0.99996623,-0.99977158,SITTING
0.2785991,-0.1111806,-0.97949566,-0.9944187,-0.9876041,-0.57074022,0.84852904,0.83576201,-0.99996388,-0.99975746,SITTING
0.27328142,-0.10634926,-0.9891107,-0.99614139,-0.99153911,-0.56678855,0.8473295,0.84604695,-0.99997055,-0.99988755,SITTING
0.27853812,-0.10970656,-0.98297482,-0.99694978,-0.99345774,-0.56678855,0.8473295,0.84630959,-0.99998027,-0.9999176,SITTING
0.27746121,-0.10635945,-0.98467312,-0.99673775,-0.98933801,-0.56951477,0.84666751,0.84630959,-0.99997876,-0.99982894,SITTING
0.27394057,-0.10543517,-0.98801293,-0.99654303,-0.98773683,-0.56951477,0.84666751,0.84349892,-0.99997167,-0.99976899,SITTING
0.27930326,-0.11323643,-0.98070075,-0.99610117,-0.99291311,-0.57081047,0.84982947,0.84349892,-0.99997343,-0.99985719,SITTING
0.2790872,-0.10588882,-0.97896723,-0.99610425,-0.99058829,-0.56690544,0.84407243,0.84576881,-0.99997256,-0.99984181,SITTING
0.40347433,-0.11816739,-0.89523112,-0.91769589,-0.90589478,-0.41029166,0.84158614,0.75883118,-0.99283717,-0.99320449,LAYING
0.27837321,-0.096824565,-0.99111837,-0.98798454,-0.98218934,-0.57382687,0.84158614,0.84273468,-0.99982145,-0.99941395,LAYING
0.27655526,-0.10762126,-0.99637166,-0.99490115,-0.99662796,-0.57382687,0.84423691,0.84273468,-0.99995847,-0.99993511,LAYING
0.27957476,-0.10948053,-0.99581156,-0.99639333,-0.99900593,-0.57593716,0.85063612,0.84496832,-0.99997561,-0.99998622,LAYING
0.27652699,-0.10798311,-0.99725636,-0.99716687,-0.99573929,-0.57593716,0.84761806,0.84496832,-0.99998122,-0.99993207,LAYING
0.27812334,-0.10801374,-0.99835905,-0.99558636,-0.9925905,-0.57741562,0.84761806,0.84642265,-0.99996576,-0.99986376,LAYING
0.27800654,-0.10896485,-0.99487263,-0.99493879,-0.99545035,-0.57703073,0.84692177,0.84642265,-0.99996095,-0.99992152,LAYING
0.2802064,-0.10748863,-0.99406876,-0.99729491,-0.9934396,-0.5742855,0.84692177,0.84568916,-0.99997774,-0.99985966,LAYING
0.28182774,-0.10527824,-0.99219394,-0.99725464,-0.99099603,-0.57364597,0.84559568,0.84568916,-0.999974,-0.99981006,LAYING
0.27672941,-0.10563797,-0.99103132,-0.99588986,-0.99279474,-0.57364597,0.84559568,0.84568719,-0.99996436,-0.99987808,LAYING
0.27588359,-0.10882921,-0.99554804,-0.99615034,-0.99387899,-0.57459909,0.84662161,0.84568719,-0.99997054,-0.99990458,LAYING
0.27783021,-0.1057035,-0.99596875,-0.99637502,-0.99397374,-0.575722,0.85024823,0.84748043,-0.99997646,-0.99991221,LAYING
0.27937115,-0.10818111,-0.99581009,-0.99551468,-0.99371997,-0.5765528,0.84982864,0.84827034,-0.99996802,-0.99991338,LAYING
0.019016151,-0.028333356,-0.71335257,-0.69394813,-0.75542184,-0.37385204,0.25127149,0.82389085,-0.92811517,-0.94749548,LAYING
0.3402085,-0.10625819,-0.90805582,-0.95685496,-0.98713876,-0.55687886,0.84056645,0.83286288,-0.99818023,-0.99967634,LAYING
-0.16642569,0.13303497,-0.18977503,-0.6238043,-0.28108829,-0.24148221,0.26337402,0.65067851,-0.8919004,-0.70331816,LAYING
-0.23910256,0.14803461,-0.12769222,-0.64364219,-0.23963371,-0.24148221,0.26337402,0.65067851,-0.8793803,-0.65418973,LAYING
0.34696848,-0.20082552,-0.74174219,-0.82688969,-0.60266917,-0.33220262,0.59846385,0.68917794,-0.97908906,-0.91411204,LAYING
0.30383319,-0.24533103,-0.64257064,-0.7675366,-0.73046383,-0.18286375,0.57444406,0.63477766,-0.96924351,-0.92768059,LAYING
-0.36120533,0.17689637,0.53250573,-0.66410777,0.048471827,-0.18286375,0.022281712,0.46493267,-0.83643755,-0.42808703,LAYING
-0.27706634,0.34665772,0.024682958,-0.6318195,-0.23515959,-0.24904654,0.022281712,0.46493267,-0.85544932,-0.37691695,LAYING
0.2574765,0.017374188,0.075259481,-0.93798609,-0.61351033,-0.50734367,0.66641897,0.82678325,-0.99636685,-0.91220248,LAYING
0.27683965,-0.1231748,-0.58759988,-0.97843806,-0.96788449,-0.48978536,0.82678239,0.82678325,-0.99964877,-0.9988813,LAYING
0.26865095,-0.10372571,-0.89590544,-0.98739438,-0.98850487,-0.48978536,0.82678239,0.83982133,-0.9998209,-0.9997445,LAYING
0.28526329,-0.10374518,-0.97982784,-0.99580191,-0.99550068,-0.55991109,0.84995073,0.84833835,-0.99995907,-0.99990149,LAYING
0.28347732,-0.10928717,-0.98676377,-0.99523716,-0.99612418,-0.56140928,0.84785097,0.84539717,-0.99995549,-0.99994309,LAYING
0.27302712,-0.11115339,-0.990001,-0.99358885,-0.99416488,-0.56332403,0.84461964,0.84539717,-0.99994315,-0.99992004,LAYING
0.28202157,-0.1348973,-0.13715339,-0.40487495,-0.19947378,-0.20375902,0.11207017,0.41137698,-0.77306493,-0.70202332,WALKING
0.25584075,-0.095186339,0.016506077,-0.27676408,-0.28736686,-0.17398307,0.11207017,0.41137698,-0.70158883,-0.7517358,WALKING
0.25486723,-0.12365809,0.013079871,-0.34134109,-0.32027203,-0.15680927,0.21317106,0.44828835,-0.73590096,-0.76717514,WALKING
0.34337048,-0.16737697,0.17391077,-0.28288214,-0.2379875,-0.057800295,0.2000853,0.38456178,-0.7013638,-0.71510806,WALKING
0.27623973,-0.14261631,0.16428792,-0.23952593,-0.14861689,-0.057800295,0.2000853,0.36207499,-0.69965581,-0.65164908,WALKING
0.25546822,-0.048949431,0.022312942,-0.25062407,-0.099186333,-0.11822503,0.25505124,0.36207499,-0.69798022,-0.64090193,WALKING
0.32113983,-0.043553705,0.034774517,-0.28295901,-0.14061933,-0.10213354,0.13562207,0.4183362,-0.70494588,-0.67707201,WALKING
0.2346659,-0.11175723,0.055164926,-0.30468299,-0.20449345,-0.10213354,0.094155299,0.36118826,-0.71491685,-0.71686411,WALKING
0.31263404,-0.13095121,-0.01738215,-0.39527374,-0.095763059,-0.14554645,0.28053625,0.39875442,-0.7891772,-0.65669769,WALKING
0.2769154,-0.080569176,0.11127781,-0.30989024,-0.23332598,-0.17388853,0.28053625,0.47103177,-0.72708513,-0.71863926,WALKING
0.20530739,-0.11964696,0.027917204,-0.31677571,-0.25181391,-0.17534379,0.1939315,0.44933141,-0.72438444,-0.72915542,WALKING
0.30699599,-0.18016197,0.072865343,-0.28254589,-0.26167389,-0.17534379,0.1939315,0.38524718,-0.70902266,-0.73570446,WALKING
0.28151325,-0.13467496,0.13235411,-0.2431469,-0.24125564,-0.17621466,0.20848993,0.38524718,-0.67955388,-0.72397744,WALKING
0.30388542,-0.038613087,0.19033573,-0.20513366,-0.12057242,-0.13193378,0.20848993,0.4120426,-0.6531175,-0.65998576,WALKING
0.3541929,-0.058680943,0.23479071,-0.24560393,-0.1283428,-0.11045675,0.21052578,0.4120426,-0.68429125,-0.6776426,WALKING
0.22229785,-0.11718642,0.16981657,-0.27237038,-0.19641717,0.043212402,0.15991706,0.40025118,-0.69436382,-0.71938229,WALKING
0.21448125,-0.123073,0.1060062,-0.26988985,-0.19372571,0.043212402,0.092366377,0.40025118,-0.68236874,-0.71821264,WALKING
0.32731657,-0.1491439,0.13322913,-0.30697872,-0.15971189,-0.16167763,0.092366377,0.42173551,-0.71596031,-0.69372068,WALKING
0.3490591,-0.15005217,0.15260681,-0.35661754,-0.14130914,0.022505371,0.20753285,0.42173551,-0.75483872,-0.68978699,WALKING
0.26468173,-0.10297373,0.036867249,-0.42562455,-0.24323,0.022505371,0.20753285,0.42478312,-0.79589691,-0.74123878,WALKING
0.28431748,-0.21230304,0.14107588,-0.24908019,-0.22100868,-0.066869228,0.090544446,0.29244527,-0.66541095,-0.71281145,WALKING
0.22172674,-0.075076407,0.11113028,-0.15888711,-0.2124279,-0.17426591,0.090544446,0.43593574,-0.60376905,-0.72447723,WALKING
0.29097148,-0.042982545,0.038038012,-0.17215078,-0.25904885,-0.17426591,0.092534401,0.43974894,-0.62849221,-0.74996262,WALKING
0.26108077,-0.10258842,0.20123607,-0.21756005,-0.28732021,-0.10412774,0.1532417,0.43974894,-0.65534193,-0.75277901,WALKING
0.25242505,-0.12518006,0.22348838,-0.28678502,-0.25727591,-0.10412774,0.1532417,0.46632037,-0.70769656,-0.73061374,WALKING
0.35878664,-0.15477656,0.27005499,-0.28502298,-0.2021393,0.17225424,0.16146227,0.36563093,-0.7172401,-0.69695568,WALKING
0.256935,-0.10544192,0.18733455,-0.27299243,-0.16482037,0.17225424,0.16146227,0.36563093,-0.70224182,-0.68496327,WALKING
0.29855414,-0.040695674,-0.004637693,-0.24664501,-0.13932836,-0.1376621,0.24795117,0.39489952,-0.67717731,-0.69341288,WALKING
0.30804575,-0.07970154,0.13432199,-0.25326747,-0.16488492,-0.14509629,0.16553401,0.39489952,-0.67755316,-0.69329364,WALKING
0.20356167,-0.13709513,0.29855783,-0.29952615,-0.24587337,-0.092162279,0.16553401,0.40683418,-0.71409277,-0.71368661,WALKING
0.28056095,-0.15619795,0.25843788,-0.31344003,-0.2396598,-0.080235853,0.25178035,0.4360336,-0.73515269,-0.72544353,WALKING
0.33216933,-0.15926922,0.18968054,-0.33507341,-0.2312922,-0.080235853,0.25178035,0.44651917,-0.74884878,-0.72464394,WALKING
0.28703017,-0.11750002,0.12700096,-0.36468787,-0.25927738,-0.10138076,0.30944781,0.45319139,-0.76215283,-0.74657081,WALKING
0.30159413,-0.081513949,0.24283356,-0.25050718,-0.14737544,0.083004068,-0.014497572,0.36811424,-0.66122344,-0.66942122,WALKING
0.24608919,-0.11188336,0.067040367,-0.27555723,-0.31420423,-0.056035069,0.21859394,0.46296125,-0.69575036,-0.7782646,WALKING
0.29272439,-0.14034852,0.041978126,-0.29052284,-0.28240827,-0.1139009,0.26890078,0.43468713,-0.71932491,-0.76017227,WALKING
0.33156003,-0.13173868,0.10293816,-0.28601205,-0.25447431,-0.1139009,0.27293716,0.43468713,-0.71382057,-0.73299189,WALKING
0.20201055,-0.079095855,0.12313624,-0.27158768,-0.21042657,-0.10498876,0.23781284,0.42944109,-0.69400481,-0.72471325,WALKING
0.30363491,-0.042613832,0.12091731,-0.25322797,-0.17817474,-0.10018445,0.12005924,0.42944109,-0.6907541,-0.71755031,WALKING
0.35919361,-0.07234686,0.057066065,-0.30795628,-0.240457,-0.10018445,0.12005924,0.44194523,-0.72563814,-0.74195231,WALKING
0.22442754,-0.12726298,-0.020678437,-0.45618607,-0.29858962,-0.17662893,0.17731324,0.37431264,-0.81383576,-0.75347282,WALKING
0.23995826,-0.12197022,-0.072025636,-0.43862543,-0.31192796,-0.16951428,0.094598858,0.37431264,-0.80042159,-0.77810714,WALKING
0.28972747,-0.11667518,-0.083343414,-0.42365001,-0.27721328,0.084097764,0.094598858,0.46636993,-0.79942644,-0.75387394,WALKING
0.30830537,-0.16044667,0.003312783,-0.48598138,-0.22371527,0.084097764,0.32559305,0.43328785,-0.84112289,-0.71285535,WALKING
0.32746543,-0.18182373,0.034414774,-0.41838539,-0.19641642,0.003359421,0.32495849,0.36231623,-0.79795699,-0.69863022,WALKING
0.23841102,-0.11255181,0.027333313,-0.36922293,-0.19003623,0.003359421,0.26327325,0.36231623,-0.76712423,-0.69791729,WALKING
0.1801943,-0.039347036,0.023526725,-0.43394996,-0.24282365,-0.11867753,0.10990937,0.41996436,-0.80240422,-0.73620326,WALKING
0.35845532,-0.084159118,-0.18833245,-0.21840845,-0.36353479,-0.077151742,0.22564314,0.54248885,-0.65469914,-0.83406916,WALKING_DOWNSTAIRS
0.30171512,-0.093681451,-0.14142127,-0.079918141,-0.2815618,-0.12183796,0.21270398,0.42536788,-0.538294,-0.79279508,WALKING_DOWNSTAIRS
0.28155172,-0.14009252,-0.007347987,-0.15105299,-0.31586643,-0.034023846,0.21270398,0.42536788,-0.58913487,-0.80439624,WALKING_DOWNSTAIRS
0.27395574,-0.12725614,0.13226521,-0.2115938,-0.31821436,-0.034023846,0.21039827,0.46726714,-0.62336476,-0.79873183,WALKING_DOWNSTAIRS
0.29995717,-0.082310404,0.057800324,-0.04180553,-0.20960922,0.10355351,0.15331597,0.30548818,-0.42761104,-0.73414524,WALKING_DOWNSTAIRS
0.26537379,-0.13877347,0.083343662,0.032087353,-0.18674495,0.10355351,0.15331597,0.30548818,-0.37191496,-0.72484108,WALKING_DOWNSTAIRS
0.27763311,-0.10002093,-0.032132086,-0.095171703,-0.15090388,-0.20400393,0.32258431,0.28458405,-0.52064323,-0.70830351,WALKING_DOWNSTAIRS
0.26688016,-0.063727153,-0.24740345,-0.10428915,-0.24010234,-0.1671987,0.067419025,0.28458405,-0.54774589,-0.74792836,WALKING_DOWNSTAIRS
0.21070047,-0.1095915,-0.20213904,-0.10936014,-0.32564342,-0.1671987,0.067419025,0.34677635,-0.56027143,-0.79420464,WALKING_DOWNSTAIRS
0.28521305,-0.011024206,0.08194572,0.050769097,-0.0146884,-0.13146399,0.060543611,0.068364392,-0.36899635,-0.49272028,WALKING_DOWNSTAIRS
0.4699458,-0.1412542,0.019113399,0.096474415,-0.048396212,-0.034346562,0.072793049,0.068364392,-0.36995484,-0.58012208,WALKING_DOWNSTAIRS
0.23528441,-0.20841776,0.3007347,0.051918425,-0.18660619,-0.004119991,0.072793049,0.28058569,-0.39511807,-0.70065416,WALKING_DOWNSTAIRS
0.1669136,-0.13334869,0.26572452,-0.034228712,-0.1653765,-0.004119991,0.11378362,0.41835549,-0.44255319,-0.71885779,WALKING_DOWNSTAIRS
0.44562097,-0.15116909,-0.051036543,0.072404304,-0.066237734,-0.1413488,0.11378362,0.31721199,-0.36866187,-0.66932211,WALKING_DOWNSTAIRS
0.23179921,-0.055801013,-0.017154892,0.000198348,-0.18277915,-0.045989902,-0.042975331,0.31721199,-0.43322271,-0.72788609,WALKING_DOWNSTAIRS
0.28134949,-0.008699901,-0.15760804,0.061130847,-0.2308912,-0.045989902,-0.042975331,0.32660596,-0.34225084,-0.72393835,WALKING_DOWNSTAIRS
0.36248249,-0.18104462,-0.21185711,0.18132372,-0.14491092,-0.082590017,-0.18629747,0.17253731,-0.21792772,-0.68086557,WALKING_DOWNSTAIRS
0.43503687,-0.082909932,-0.098710248,0.04630488,-0.23660048,-0.15940717,-0.080068708,0.44911368,-0.41288872,-0.75348256,WALKING_DOWNSTAIRS
0.35119884,-0.1494262,-0.10048684,0.044780942,-0.26209208,-0.15940717,-0.047336394,0.44911368,-0.41923425,-0.77365982,WALKING_DOWNSTAIRS
0.13046118,-0.13178649,0.10655765,-0.19303286,-0.23970389,-0.17733014,-0.047336394,0.4360838,-0.59629008,-0.72918661,WALKING_DOWNSTAIRS
0.31277629,-0.043028643,0.16827786,-0.074634555,-0.16199627,0.008622833,-0.002160725,0.4360838,-0.47236972,-0.69470716,WALKING_DOWNSTAIRS
0.42595606,-0.15095947,-0.038196632,-0.006101532,-0.21916172,0.008622833,-0.083023253,0.42841653,-0.39088137,-0.75723851,WALKING_DOWNSTAIRS
0.26749864,-0.16901282,-0.13421251,-0.12550602,-0.27627637,-0.075418581,-0.083023253,0.42841653,-0.53944865,-0.77841028,WALKING_DOWNSTAIRS
0.15439416,-0.010548619,-0.19748806,-0.080848299,-0.26108367,-0.17978636,-0.14545048,0.44211554,-0.51942896,-0.75812617,WALKING_DOWNSTAIRS
0.20535149,-0.032628831,-0.22962531,-0.059149997,-0.25673055,-0.17978636,-0.14545048,0.45603991,-0.47868836,-0.7736259,WALKING_DOWNSTAIRS
0.18360372,-0.0469561,-0.099160728,-0.41272907,0.087381154,-0.15630618,0.14523996,0.37135921,-0.79686719,-0.52799347,WALKING_UPSTAIRS
0.27918273,-0.13360426,-0.12411225,-0.3942299,-0.027792432,-0.15630618,0.14523996,0.49275083,-0.79324366,-0.63701407,WALKING_UPSTAIRS
0.30116241,-0.10683037,0.001220042,-0.40083722,-0.028194046,-0.18650644,0.23704812,0.49329446,-0.7954543,-0.64479311,WALKING_UPSTAIRS
0.29341097,-0.066159078,0.09566293,-0.43057909,0.027044075,-0.046241968,0.28825291,0.38349808,-0.79899997,-0.56604715,WALKING_UPSTAIRS
0.2303099,-0.043103131,-0.020443574,-0.39898482,0.097693296,-0.046241968,0.18368908,0.38349808,-0.7772771,-0.51763272,WALKING_UPSTAIRS
0.15851651,-0.018779209,-0.083613613,-0.46676341,0.094817271,-0.17248835,0.18368908,0.51661759,-0.81940543,-0.55097701,WALKING_UPSTAIRS
0.21524532,-0.11896558,-0.06891508,-0.45629985,0.089389785,-0.15529925,0.074915972,0.38520671,-0.82190564,-0.5286799,WALKING_UPSTAIRS
0.27147742,-0.15623238,-0.15299856,-0.3803102,0.051974091,-0.15529925,0.074915972,0.38520671,-0.78198031,-0.52935693,WALKING_UPSTAIRS
0.14085877,-0.072115723,-0.079448995,-0.29736285,-0.003288865,-0.14058406,0.068893691,0.41117757,-0.70198018,-0.57910282,WALKING_UPSTAIRS
0.23145946,-0.092367982,-0.11425996,-0.34886602,-0.019111858,-0.14058406,0.18354532,0.41117757,-0.76486209,-0.61206419,WALKING_UPSTAIRS
0.29569289,-0.099927816,0.04116528,-0.36852979,-0.04649137,-0.10369664,0.29971836,0.38584412,-0.79195126,-0.6284856,WALKING_UPSTAIRS
0.34408292,-0.14195199,0.019695865,-0.38373739,-0.066112412,-0.10369664,0.33616385,0.38584412,-0.79373103,-0.63458826,WALKING_UPSTAIRS
0.33299252,-0.11360054,-0.12121388,-0.46737117,-0.034332956,-0.11947771,0.26315903,0.54210912,-0.83418891,-0.62772126,WALKING_UPSTAIRS
0.31672153,-0.1107584,-0.005497985,-0.4617745,0.065574401,-0.11947771,0.26315903,0.44099563,-0.83101311,-0.56748621,WALKING_UPSTAIRS
0.27425493,-0.15558324,-0.096768344,-0.44782739,0.010030572,-0.21133556,0.29203923,0.44099563,-0.81652349,-0.58159098,WALKING_UPSTAIRS
0.26034404,-0.12730182,-0.2376815,-0.49171803,-0.051791478,-0.21583729,0.29203923,0.45933642,-0.83834615,-0.61350887,WALKING_UPSTAIRS
0.27771111,-0.081181352,-0.20956424,-0.50921499,0.068844658,-0.21583729,0.31149454,0.48506667,-0.8515603,-0.54435969,WALKING_UPSTAIRS
0.22622757,-0.11252061,-0.009298234,-0.39898589,0.023588898,-0.092216233,0.25815612,0.46029854,-0.78748627,-0.54492331,WALKING_UPSTAIRS
0.25960382,-0.11447381,0.048864663,-0.40871996,-0.034318676,-0.092216233,0.25815612,0.49486833,-0.78879618,-0.61801381,WALKING_UPSTAIRS
0.34402821,-0.094238465,0.1676057,-0.43520634,-0.013183113,-0.080474276,0.33657993,0.48308101,-0.81601248,-0.59063379,WALKING_UPSTAIRS
0.37052032,-0.15190137,0.12090121,-0.48133636,0.096208498,-0.010268523,0.39247129,0.39160844,-0.84162731,-0.49672903,WALKING_UPSTAIRS
0.2732136,-0.12786494,0.009590231,-0.48845308,0.017644308,-0.010268523,0.29119644,0.39160844,-0.84530026,-0.5784163,WALKING_UPSTAIRS
0.23124563,-0.034995546,0.011840328,-0.53279555,0.008757936,-0.01896586,0.29119644,0.58928617,-0.8582898,-0.59153685,WALKING_UPSTAIRS
0.25025528,-0.058462756,-0.029383066,-0.47808653,0.10120993,-0.01896586,0.21227706,0.47515276,-0.8114579,-0.49902393,WALKING_UPSTAIRS
0.23033751,-0.11877561,-0.14781189,-0.44410456,-0.001755883,-0.24743304,0.21227706,0.47515276,-0.79433417,-0.57141319,WALKING_UPSTAIRS
0.22969556,-0.11179085,-0.17038844,-0.41718381,0.005103513,-0.24809277,0.21613219,0.39451851,-0.78283003,-0.59617629,WALKING_UPSTAIRS
0.26076161,-0.13730782,-0.9291499,-0.97375714,-0.88536901,-0.5550584,0.8211819,0.80024157,-0.99948694,-0.99016972,STANDING
0.28981703,-0.11994169,-0.97444649,-0.99513389,-0.90924579,-0.5550584,0.85110847,0.80024157,-0.99993261,-0.99570151,STANDING
0.28451133,-0.089976474,-0.9791183,-0.99470284,-0.97809061,-0.55593813,0.85110847,0.83877133,-0.99995151,-0.99896303,STANDING
0.2852744,-0.1137861,-0.95691531,-0.9946593,-0.9771848,-0.52657095,0.84517668,0.82338778,-0.99994649,-0.99939366,STANDING
0.27239664,-0.11324183,-0.91634568,-0.99090863,-0.97634617,-0.52657095,0.84207376,0.82338778,-0.99990629,-0.99940657,STANDING
0.26580577,-0.11731189,-0.95104936,-0.99337061,-0.97387405,-0.57119784,0.8398441,0.82750167,-0.99991433,-0.9992894,STANDING
0.278426,-0.12529627,-0.98700963,-0.99598779,-0.98082236,-0.56966463,0.8398441,0.82750167,-0.99995815,-0.99918085,STANDING
0.27942505,-0.1101951,-0.99453026,-0.9975686,-0.98391601,-0.56966463,0.8518007,0.83668463,-0.9999823,-0.99964797,STANDING
0.27526076,-0.10343073,-0.97855604,-0.99660839,-0.99180798,-0.56537763,0.8482445,0.84085227,-0.99997236,-0.99983601,STANDING
0.27687455,-0.112972,-0.97702551,-0.99632622,-0.98580863,-0.56537763,0.8482445,0.84085227,-0.99997119,-0.99970473,STANDING
0.2792417,-0.11394039,-0.98913519,-0.99836289,-0.98635085,-0.56891041,0.85187221,0.8347888,-0.99999113,-0.99967669,STANDING
0.27884783,-0.10701234,-0.98394066,-0.99843338,-0.9919162,-0.56891041,0.85074815,0.8347888,-0.99999181,-0.99985552,STANDING
